#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-357ED6FABFF6BC58-389919C8DFD82509
#datatype	hitsConcise Results
#status	0
#Start time	2020-09-24T23:15:35	Run time	0:00:03:06
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#43 - >Pavir.4NG148400.1.p	specific	368006	283	503	5.64434e-17	79.7452	pfam04577	DUF563	 - 	cl15705
Q#44 - >Pavir.4NG148800.1.p	specific	368006	269	410	3.78159e-17	79.7452	pfam04577	DUF563	N	cl15705
Q#45 - >Pavir.4NG167700.1.p	specific	368006	183	407	1.04263e-15	75.508	pfam04577	DUF563	 - 	cl15705
Q#46 - >Pavir.4NG167700.2.p	specific	368006	179	403	8.48313e-16	75.8932	pfam04577	DUF563	 - 	cl15705
Q#47 - >Pavir.4NG318000.1.p	specific	368006	284	400	7.22761e-09	55.8628	pfam04577	DUF563	N	cl15705
Q#48 - >Pavir.4NG318200.1.p	superfamily	387666	236	270	2.49084e-06	47.7736	cl15705	DUF563 superfamily	N	 - 
Q#49 - >Pavir.5KG118400.1.p	specific	368006	412	607	1.29952e-19	87.8344	pfam04577	DUF563	 - 	cl15705
Q#50 - >Pavir.5KG118400.2.p	specific	368006	380	575	1.22557e-19	87.8344	pfam04577	DUF563	 - 	cl15705
Q#51 - >Pavir.5KG126400.1.p	specific	368006	271	370	2.10082e-08	54.322	pfam04577	DUF563	N	cl15705
Q#52 - >Pavir.5KG126600.1.p	specific	368006	374	578	3.83155e-17	80.5156	pfam04577	DUF563	 - 	cl15705
Q#52 - >Pavir.5KG126600.1.p	superfamily	237057	145	355	0.00667236	39.4739	cl36108	PRK12323 superfamily	N	 - 
Q#53 - >Pavir.5KG126700.1.p	specific	368006	179	382	7.73425e-19	84.7528	pfam04577	DUF563	 - 	cl15705
Q#54 - >Pavir.5KG126800.1.p	specific	368006	183	387	6.78984e-12	64.7224	pfam04577	DUF563	 - 	cl15705
Q#55 - >Pavir.5KG127300.1.p	specific	368006	216	421	3.26543e-17	80.1304	pfam04577	DUF563	 - 	cl15705
Q#56 - >Pavir.5KG127300.2.p	specific	368006	215	420	3.25503e-17	80.1304	pfam04577	DUF563	 - 	cl15705
Q#57 - >Pavir.5KG127400.1.p	specific	368006	185	391	1.61296e-12	66.2632	pfam04577	DUF563	 - 	cl15705
Q#58 - >Pavir.5KG127700.1.p	specific	368006	249	451	2.14384e-14	72.0412	pfam04577	DUF563	 - 	cl15705
Q#58 - >Pavir.5KG127700.1.p	superfamily	368499	63	126	0.000140961	42.9728	cl25619	DREPP superfamily	N	 - 
Q#58 - >Pavir.5KG127700.1.p	superfamily	236669	38	224	0.00293705	40.4535	cl35903	PRK10263 superfamily	NC	 - 
Q#59 - >Pavir.5KG127800.1.p	specific	368006	293	496	8.10029e-16	76.2784	pfam04577	DUF563	 - 	cl15705
Q#60 - >Pavir.5KG127800.2.p	specific	368006	251	454	1.20104e-15	75.508	pfam04577	DUF563	 - 	cl15705
Q#61 - >Pavir.5KG128400.1.p	specific	368006	360	493	3.98108e-14	71.2708	pfam04577	DUF563	N	cl15705
Q#62 - >Pavir.5KG128600.1.p	specific	368006	424	559	7.0668e-15	73.582	pfam04577	DUF563	N	cl15705
Q#62 - >Pavir.5KG128600.1.p	superfamily	366900	138	220	0.00783988	38.543	cl37654	MARCKS superfamily	N	 - 
Q#63 - >Pavir.5KG154300.1.p	specific	368006	222	413	3.65922e-08	53.9368	pfam04577	DUF563	 - 	cl15705
Q#64 - >Pavir.5KG234700.1.p	specific	368006	234	439	4.37388e-19	85.5232	pfam04577	DUF563	 - 	cl15705
Q#65 - >Pavir.5KG234700.2.p	specific	368006	233	438	4.36006e-19	85.5232	pfam04577	DUF563	 - 	cl15705
Q#66 - >Pavir.5KG265700.1.p	specific	368006	364	449	4.56422e-07	50.47	pfam04577	DUF563	N	cl15705
Q#67 - >Pavir.5KG768500.1.p	superfamily	387666	222	411	4.95025e-05	44.3068	cl15705	DUF563 superfamily	 - 	 - 
Q#68 - >Pavir.5NG127000.1.p	specific	368006	366	564	3.91561e-18	83.212	pfam04577	DUF563	 - 	cl15705
Q#68 - >Pavir.5NG127000.1.p	superfamily	223021	127	272	7.22421e-06	49.5517	cl33720	PHA03247 superfamily	N	 - 
Q#69 - >Pavir.5NG133400.1.p	specific	368006	280	375	1.43173e-12	66.2632	pfam04577	DUF563	N	cl15705
Q#70 - >Pavir.5NG133600.1.p	specific	368006	385	589	1.64656e-15	75.508	pfam04577	DUF563	 - 	cl15705
Q#70 - >Pavir.5NG133600.1.p	superfamily	237057	145	347	0.00523473	39.8591	cl36108	PRK12323 superfamily	NC	 - 
Q#71 - >Pavir.5NG133700.1.p	specific	368006	177	383	1.42993e-18	83.9824	pfam04577	DUF563	 - 	cl15705
Q#72 - >Pavir.5NG133900.1.p	specific	368006	153	356	3.09132e-18	82.8268	pfam04577	DUF563	 - 	cl15705
Q#73 - >Pavir.5NG133900.2.p	specific	368006	39	242	6.70533e-18	80.5156	pfam04577	DUF563	 - 	cl15705
Q#74 - >Pavir.5NG134100.1.p	specific	368006	185	390	7.46425e-18	81.6712	pfam04577	DUF563	 - 	cl15705
Q#75 - >Pavir.5NG134100.2.p	specific	368006	184	389	7.65174e-18	81.6712	pfam04577	DUF563	 - 	cl15705
Q#76 - >Pavir.5NG134200.1.p	specific	368006	159	359	2.11659e-16	77.434	pfam04577	DUF563	 - 	cl15705
Q#77 - >Pavir.5NG134400.1.p	specific	368006	209	414	3.76407e-18	82.8268	pfam04577	DUF563	 - 	cl15705
Q#78 - >Pavir.5NG134400.2.p	specific	368006	164	369	6.57365e-18	82.0564	pfam04577	DUF563	 - 	cl15705
Q#79 - >Pavir.5NG134500.1.p	specific	368006	251	459	2.24358e-16	77.8192	pfam04577	DUF563	 - 	cl15705
Q#79 - >Pavir.5NG134500.1.p	superfamily	368499	63	135	3.15933e-07	51.062	cl25619	DREPP superfamily	N	 - 
Q#79 - >Pavir.5NG134500.1.p	superfamily	392272	63	235	0.00142514	41.3737	cl30717	InfB superfamily	C	 - 
Q#80 - >Pavir.5NG135100.1.p	specific	368006	255	462	1.98007e-11	63.1816	pfam04577	DUF563	 - 	cl15705
Q#81 - >Pavir.5NG135200.1.p	specific	368006	285	487	9.96599e-15	73.1968	pfam04577	DUF563	 - 	cl15705
Q#82 - >Pavir.5NG135400.1.p	specific	368006	349	573	3.4482e-16	77.434	pfam04577	DUF563	 - 	cl15705
Q#83 - >Pavir.5NG135400.2.p	specific	368006	332	556	3.33116e-16	77.434	pfam04577	DUF563	 - 	cl15705
Q#84 - >Pavir.5NG137400.1.p	specific	368006	212	332	3.98573e-12	65.1076	pfam04577	DUF563	N	cl15705
Q#85 - >Pavir.5NG343900.1.p	specific	368006	349	469	1.67149e-13	69.3448	pfam04577	DUF563	N	cl15705
Q#86 - >Pavir.5NG636100.1.p	superfamily	387666	223	415	6.92725e-06	47.0032	cl15705	DUF563 superfamily	 - 	 - 
Q#87 - >Pavir.6KG274000.1.p	specific	368006	206	367	1.49714e-13	69.3448	pfam04577	DUF563	N	cl15705
Q#88 - >Pavir.6KG274100.1.p	specific	368006	348	419	9.44764e-12	63.952	pfam04577	DUF563	N	cl15705
Q#89 - >Pavir.6KG276600.1.p	specific	368006	320	391	5.07322e-12	65.1076	pfam04577	DUF563	N	cl15705
Q#90 - >Pavir.6KG352800.1.p	specific	368006	235	483	8.87623e-14	70.1152	pfam04577	DUF563	 - 	cl15705
Q#91 - >Pavir.6NG141600.1.p	specific	368006	223	364	1.32901e-08	54.7072	pfam04577	DUF563	N	cl15705
Q#92 - >Pavir.6NG141700.1.p	specific	368006	268	443	4.73781e-12	65.1076	pfam04577	DUF563	N	cl15705
Q#93 - >Pavir.6NG295400.1.p	specific	368006	237	485	9.31766e-13	67.0336	pfam04577	DUF563	 - 	cl15705
Q#94 - >Pavir.6NG349600.1.p	specific	368006	237	485	6.55914e-13	67.804	pfam04577	DUF563	 - 	cl15705
Q#95 - >Pavir.7KG355300.1.p	specific	368006	358	464	7.50019e-08	52.7812	pfam04577	DUF563	N	cl15705
Q#96 - >Pavir.7KG355300.2.p	specific	368006	358	464	7.50019e-08	52.7812	pfam04577	DUF563	N	cl15705
Q#97 - >Pavir.7NG033400.1.p	specific	368006	205	410	2.36381e-18	83.212	pfam04577	DUF563	 - 	cl15705
Q#98 - >Pavir.7NG033400.2.p	specific	368006	138	343	2.20207e-18	83.212	pfam04577	DUF563	 - 	cl15705
Q#99 - >Pavir.7NG033400.3.p	specific	368006	137	342	2.18888e-18	83.212	pfam04577	DUF563	 - 	cl15705
Q#100 - >Pavir.7NG033400.4.p	specific	368006	204	409	2.35526e-18	83.212	pfam04577	DUF563	 - 	cl15705
Q#101 - >Pavir.8NG011100.1.p	specific	368006	219	366	8.9566e-12	63.952	pfam04577	DUF563	N	cl15705
Q#102 - >Pavir.8NG011400.1.p	specific	368006	279	390	3.25038e-09	56.6332	pfam04577	DUF563	N	cl15705
Q#103 - >Pavir.8NG011400.2.p	specific	368006	279	390	3.25038e-09	56.6332	pfam04577	DUF563	N	cl15705
Q#104 - >Pavir.8NG043200.1.p	specific	368006	291	494	1.99593e-14	72.4264	pfam04577	DUF563	 - 	cl15705
Q#105 - >Pavir.8NG043200.2.p	specific	368006	215	418	1.64635e-14	72.4264	pfam04577	DUF563	 - 	cl15705
Q#106 - >Pavir.9KG169700.1.p	specific	368006	166	365	8.64938e-16	75.8932	pfam04577	DUF563	 - 	cl15705
Q#107 - >Pavir.J187900.1.p	specific	368006	219	366	3.49413e-11	62.4112	pfam04577	DUF563	N	cl15705
Q#108 - >Pavir.J341000.1.p	specific	368006	34	238	7.79587e-17	77.434	pfam04577	DUF563	 - 	cl15705
